Name,Score,Address,City,Zip
Pizza Schmizza,99.25,320 NW 21st Ave,Portland,97209
St Francis Dining Hall,100,320 SE 11th Ave,Portland,97214
Dar Salam Alder,91,320 SW Alder St,Portland,97204
CRAFTpdx,90.75,320 SW Stark St 207,Portland,97204
Sanborns,96,3200 SE Milwaukie Ave,Portland,97202
Richmond Bar,91.33333333,3203 SE Division St,Portland,97202
Canyon Cafe-Bon Appetit-Reed College,95.3125,3203 SE Woodstock Blvd,Portland,97202
Appethaizing Thai Cuisine,88.25,3207 SE Division St,Portland,97202
"McDonalds, #10656",100,3208 NW Yeon Ave,Portland,97210
Peoples Pig,91.5,3217 N Williams Ave,Portland,97227
Mingle Lounge,100,322 NW Everett St,Portland,97209
Khrua,94,3220 SE Milwaukie Ave,Portland,97202
Arabian Breeze,88,3223 NE Broadway,Portland,97232
TukTukThai Restaurant,96,3226 N Lombard St,Portland,97217
Pok Pok,90.33333333,3226 SE Division St,Portland,97202
"Nicholas Restaurant, #2",87.5,323 N Main Ave,Gresham,97030
Butterfly Belly Asian Cuisine,89,323 NW Park Ave,Portland,97209
Historic Springdale Pub,97.5,32302 E Historic Columbia River Hwy,Corbett,97019
Moon Dream,97,3232 NE 82nd Avenue,Portland,97220
Bear Paw Inn,90.25,3237 SE Milwaukie Ave,Portland,97202
Rovente Pizzeria and Cafe,100,3240 SE Hawthorne Blvd B,Portland,97214
La Parrilla Kitchen,85.66666667,3244 NE 82nd Ave,Portland,97220
Pied Cow Coffeehouse,100,3244 SE Belmont St,Portland,97214
Gresham Burrito Shop,86,325  N Main Drive,Gresham,97030
Tarboush Lebanese Bistro and Bar,98.33333333,3257 SE Hawthorne Blvd,Portland,97214
Smokin Fire Fish,94,3258 NE Broadway,Portland,97232
Oak Street Coffee,95,326 SW Broadway,Portland,97205
Gold Dust Meridian Lounge,100,3267 SE Hawthorne Blvd,Portland,97214
Monte Rossa Caffe,100,327 NW 4th Ave,Portland,97209
"Buffalo Wild Wings,",93,327 SW Morrison St,Portland,97204
"Voila Catering & Cafe Voila,",100,3271 NW 29th Ave,Portland,97210
Sake by Thai Orchid,100,3272 SE Hawthorne Blvd,Portland,97214
Domino's,99.5,3275 NW 29th Ave,Portland,97210
Concordia Ale House and Eatery,89,3276 NE Killingsworth St,Portland,97211
Hazel Room,97.33333333,3279 SE Hawthorne Blvd,Portland,97214
Banh Mi Nam Loc Deli,94,328 SE 82nd Ave,Portland,97216
Love joy Tea Room,97,3286 NE Killingsworth St,Portland,97211
Compass on Cook,92,3290 N Vancouver Ave,Portland,97227
Coco Donuts on Williams,97.33333333,33 N Skidmore Street,Portland,97217
"Pear ""The""",99,33 NE 3rd Ave,Portland,97232
"Bar 33,",98.33333333,33 NW 1st St,Gresham,97030
Lovejoy Uptown,93.33333333,33 NW 23rd Pl,Portland,97210
Spyce Gentlemens Club,96.66666667,33 NW 2nd Ave,Portland,97209
Al Thai Food,96,330 N Marine Dr,Portland,97217
Isabel,95.33333333,330 NW 10th Ave,Portland,97209
Saint Cupcake,100,3300 SE Belmont St,Portland,97214
Remote.ly,92,3303 N Mississippi Avenue STE 500,Portland,97227
Nerd Out (The),98.5,3308 SE Belmont St,Portland,97214
Dick's Kitchen Belmont,100,3312 SE Belmont St,Portland,97214
"Laughing Planet Cafe, #8",100,3320 SE Belmont St,Portland,97214
Blue Star Donuts,93.33333333,3325 SE Division Street ste 1,Portland,97202
Hereafter,100,3326 SE Belmont St,Portland,97214
Mediterranean Exploration Company,100,333 NW 13th Ave,Portland,97209
Thai Bloom,99,333 NW 23rd Ave,Portland,97210
"McDonalds, #503",98.33333333,3330 NE 82nd Ave,Portland,97220
Starbucks 9666,100,3330 NW Yeon Ave,Portland,97210
Tik Tok Restaurant and Bar,98,3330 SE 82nd Ave,Portland,97266
Straight from New York Pizza,98.75,3330 SE Belmont St,Portland,97214
St Honore Bakery Division,91,3333 SE Division St,Portland,97202
Char' Latin Grill,100,3336 SE Belmont Street,Portland,97214
Liquor Store,100,3341 SE Belmont St,Portland,97214
Suzette,100,3342 SE Belmont St,Portland,97214
Blind Onion,100,3345 NE Broadway,Portland,97232
Salt and Straw Division,97.25,3345 SE Division St,Portland,97202
Circa 33,100,3348 SE Belmont St,Portland,97214
Hobnob Grille,100,3350 SE Morrison St,Portland,97214
Farmhouse Kitchen PDX,98.33333333,3354 SE Hawthorne Blvd,Portland,97214
Braking Cycles Coffee & Bike Shop,98.5,3354 SE Powell Blvd,Portland,97202
Daily Cafe South Waterfront,81,3355 SW Bond Ave,Portland,97239
Aalto Lounge,100,3356 SE Belmont St,Portland,97214
Belmonts Inn,100,3357 SE Belmont St,Portland,97214
Local Cow,87.33333333,336 N Main Ave,Gresham,97030
Company Catering,100,337 NW Broadway,Portland,97209
Rose City Coffee Co.,90.66666667,3370 SE Milwaukie Ave,Portland,97202
Ava Genes,91.66666667,3377 SE Division St 106,Portland,97202
Kens Artisan Bakery,100,338 NW 21st Ave,Portland,97209
P:EAR Barista School,100,338 NW 6th Ave,Portland,97209
Olympia Provisions Public House,88.5,3384 SE Division St,Portland,97202
Chopsticks,96,3390 NE Sandy Blvd,Portland,97232
Pioneer Place Cinema,97,340 SW Morrison St,Portland,97204
Punch Bowl,82.33333333,340 SW Morrison St 4305,Portland,97204
Brooklyn Park Pub,86,3400 SE Milwaukie Ave,Portland,97202
Hodas on Belmont,92.5,3401 SE Belmont St,Portland,97214
Lauretta Jeans,95.66666667,3402 SE Division St,Portland,97202
Ho Ho Restaurant,88,3404 SE 39th Ave,Portland,97202
Living Room Theatres,83.5,341 SW 10th Ave,Portland,97205
Little Beast Brewing,93.25,3412 SE Division St,Portland,97202
Lombard Pub,95,3416 N Lombard St,Portland,97217
Matcha Cafe Maiko,83,3416 SE 39th Ave,Portland,97202
Grand Central Baking,95.66666667,3425 SW Multnomah Blvd,Portland,97219
Khun Pics Bahn Thai,100,3429 SE Belmont St,Portland,97214
Tao of Tea,100,3430 SE Belmont St,Portland,97214
"Burgerville, #42",97.33333333,3432 SE 25th Ave,Portland,97202
Cha Cha Cha Taqueria,98,3433 SE Hawthorne Blvd,Portland,97214
Petite Provence,95,3434 NE Sandy Blvd,Portland,97232
Mock Crest Tavern,100,3435 N Lombard St,Portland,97217
Johns Corner,100,3438 NE 82nd Ave,Portland,97220
Paradox Cafe,100,3439 SE Belmont St,Portland,97214
Pink Flag,100,344 NE 28th Ave,Portland,97232
"Epic Catering, #1",100,344 W Historic Columbia River Hwy,Troutdale,97060
Fire on the Mountain Fremont,96.66666667,3443 NE 57th Ave,Portland,97213
Full Moon Thai,98.5,3445 NE Broadway,Portland,97232
Wasabi Sushi PDX,100,3448 NE Sandy Blvd Ste 200,Portland,97213
Tilt,96.75,3449 N Anchor St A,Portland,97217
Lucca,92.66666667,3449 NE 24th Ave,Portland,97212
Annies Donut Shop,96.25,3449 NE 72nd Ave,Portland,97213
India Oven,98.33333333,3450 SE Belmont St,Portland,97214
F&B Cafes,89,3460 SW Us Veterans Hospital Rd,Portland,97239
OHSU CHH South Patient Kitchen,94.5,3485 SW Bond Avenue,Portland,97239
Memoz Dessert Cafe,100,3494 N Williams Avenue,Portland,97227
Dirty Bar and Grill,100,35 NW 3rd Ave,Portland,97209
Holiday Moka,89,3500 N Interstate Ave,Portland,97227
Heron Lakes Golf,99.25,3500 N Victory Blvd,Portland,97217
Hello India Restaurant & Lounge,97.33333333,3500 SE Hawthorne Blvd,Portland,97214
AL HAWR,86,3500 SW River Pkwy,Portland,97239
Ross Island Grocery and Cafe,92,3502 SW Corbett Ave,Portland,97239
"Burgerville, #41",96,3504 SE 92nd Ave,Portland,97266
Baskin Robbins,100,3506 SE 122nd Ave,Portland,97236
"Starbucks Coffee, #475",98.33333333,3507 NE 15th Ave,Portland,97212
Mauis on Williams,97,3508 N Williams Ave,Portland,97227
Broadmoor Divot,87,3509 NE Columbia Blvd,Portland,97211
"Popeyes Chicken and Biscuits, #10756",95.66666667,3511 NE 82nd Ave,Portland,97220
Zaap,95,3513 NE Martin Luther King Jr Blvd,Portland,97212
Mulligans Bar and Grill,98.33333333,3518 SE Hawthorne Blvd,Portland,97214
Little Griddle,97.33333333,3520 NE 42nd Ave,Portland,97213
De Nicolas Italian Restaurant,89.75,3520 SE Powell Blvd,Portland,97202
Hard Times Supper,100,3520 SE Yamhill St,Portland,97214
Por Que No? Taqueria,92,3524 N Mississippi Ave,Portland,97227
Midpoint Food & Drink,91.66666667,3524 SE 52nd Ave,Portland,97206
Purringtons Cat Lounge,95,3529 NE Martin Luther King Jr Blvd,Portland,97212
Bread and Honey Cafe,95.33333333,3530 N Vancouver Ave,Portland,97227
Hawthorne Strip,99.25,3532 SE Powell Blvd,Portland,97202
Ed's Deli,98.75,3534 SE 52nd Ave,Portland,97206
Brass Tacks Sandwiches,86,3535 N Vancouver Ave,Portland,97227
Local Lounge,93.66666667,3536 NE Martin Luther King Jr Blvd,Portland,97212
Seven Virtues Coffee Roasters,95.75,3538 SE Hawthorne Blvd,Portland,97214
Cibo Pizzeria,89.75,3539 SE Division St,Portland,97202
Hampton Inn and Suites,100,354 NW 9th Ave,Portland,97209
Whats The Scoop Ice Cream,97,3540 N Williams Ave,Portland,97227
Pizza Doughnais,94,3541 SE Milwaukie Avenue,Portland,97202
Dominos Pizza #7233,92,3545 NE 82nd Ave,Portland,97220
Rice Cafe,97,3545 SE Hawthorne Blvd,Portland,97214
Fried Egg I'm In Love,92,3549 SE Hawthorne Blvd,Portland,97214
King Pins,90,3550 SE 92nd Ave,Portland,97266
Mirabella Portland Dolce Vita Bistro,95,3550 SW Bond Ave,Portland,97239
Phoenix Roasters Company/Division Phoenix Roasters Co.,92,3551 SE Division St,Portland,97202
Mississippi Pizza Pub,100,3552 N Mississippi Ave,Portland,97227
Chez Machin,100,3553 SE Hawthorne Blvd,Portland,97214
Street Bar and Restaurant,93,3554 SE 82nd Ave,Portland,97266
Psychic Bar,92,3560 N Mississippi Ave,Portland,97227
Cat's Paw Saloon,99,3565 SE Division St,Portland,97202
Cup Saucer Cafe,98.33333333,3566 SE Hawthorne Blvd,Portland,97214
Atlas Pizza,98,3570 SE Division St,Portland,97202
River Parkway Bistro,87,3580 SW River Pkwy,Portland,97239
Sessionable,98,3584 SE Division St,Portland,97202
Sloans Tavern,89,36 N Russell St,Portland,97227
Fuse,98.33333333,36 SW 3rd Ave,Portland,97204
Akadi PDX,95.33333333,3601 NE Martin Luther King Jr Blvd,Portland,97212
Caro Amico Italian Cafe,90,3606 SW Barbur Blvd,Portland,97239
Bread and Ink Cafe,98.5,3610 SE Hawthorne Blvd,Portland,97214
New Lotos Deli,100,3611 NE 82nd Ave,Portland,97220
"Domino, #7236",95,3616 NE Sandy Blvd,Portland,97232
Mee Gin,96.66666667,3616 SE Hawthorne Blvd,Portland,97214
Rose City Strip,84.75,3620 SE 35th Pl,Portland,97202
"Starbucks Coffee, #14041",99.25,3623 SE Powell Blvd,Portland,97202
"Subway Sandwiches, #50529",99,3626 SW Bond Ave,Portland,97239
Life Of Pie,97.5,3632 N Williams Ave,Portland,97227
Harlow,100,3632 SE Hawthorne Blvd,Portland,97214
Khrua,97.33333333,3634 SE 20th Ave,Portland,97202
Classic Billiards,99,3636 SE 122nd Ave,Portland,97236
Portland Cider House,100,3638 SE Hawthorne Blvd,Portland,97214
"Starbucks Coffee, #405",100,3639 SE Hawthorne Blvd,Portland,97214
Triple Nickel Pub,98.33333333,3646 SE Belmont St,Portland,97214
Moberi,100,3646 SE Hawthorne Blvd,Portland,97214
The Automatic,94,3652 SE Division St,Portland,97202
Cedarville Inn,88.5,3659 W Powell Loop,Gresham,97030
Yu's Garden,94.5,366 NW Frontage Rd,Troutdale,97060
Bambuza,82,3682 SW Bond Ave,Portland,97239
Straight From New York Pizza,100,3701 SE Hawthorne Blvd,Portland,97214
Bagdad Theatre and Pub and Trump,100,3702 SE Hawthorne Blvd,Portland,97214
Little Big Burger,96,3704 SW Bond Ave,Portland,97239
Tacovore,96,3707 NE Fremont St,Portland,97212
Pinolo,99,3707 SE Division St,Portland,97202
Bong Teriyaki,100,3709 N Lombard St,Portland,97217
Ruby Jewel Scoops - Mississippi,98.5,3713 N Mississippi Ave,Portland,97227
XICO,85.66666667,3715 SE Division St,Portland,97202
Shandong Restaurant,95.5,3724 NE Broadway,Portland,97232
Wedge Head,96,3728 NE Sandy Blvd,Portland,97232
Fresh Pot,100,3729 SE Hawthorne Blvd,Portland,97214
Black Bear Diner,92,3737 SE 82nd Ave,Portland,97266
Gladstone Street Pub,98.33333333,3737 SE Gladstone St,Portland,97202
Black Seed Burger Cult,100,3746 N Mississippi Ave,Portland,97227
Nicks Famous Coney Island,100,3746 SE Hawthorne Blvd,Portland,97214
Little Big Burger,94,3747 N Mississippi Ave,Portland,97227
Kivu Coffee,93.5,3747 SE 26th Ave,Portland,97202
Blue Star Donuts,97,3753 N Mississippi Ave,Portland,97227
"Laughing Planet Cafe, #2",97,3765 N Mississippi Ave,Portland,97227
Even Keel Company,100,38 NW Davis St,Portland,97209
Fred Meyer Cafe,96.5,3800 SE 22nd Ave,Portland,97202
Imjai Thai,95,3801 SE Belmont St,Portland,97214
Trap Restaurant (The),91,3805 SE 52nd Ave,Portland,97206
Samurai Blue Sushi,91,3807 N Mississippi Ave # 130d,Portland,97227
EEM,100,3808 N Williams Ave,Portland,97227
"Eat an Oyster Bar, #122",95,3808 N Williams Ave 122,Portland,97227
Kayo's Ramen Bar,94,3808 N Williams Ave 124,Portland,97227
Ristretto Roasters,89,3808 N Williams Ave 125,Portland,97227
Little Big Burger,93,3810 SE Division St,Portland,97202
Gladstone Street Pizza,98,3813 SE Gladstone St,Portland,97202
Authentic Thai Cuisine,91.33333333,3829 SE Division St,Portland,97202
Pepinos,93.66666667,3832 SE Hawthorne Blvd,Portland,97214
Sengatera Ethiopian Restaurant,100,3833 NE Martin Luther King Jr Blvd,Portland,97212
Saltys on the Columbia,95,3839 NE Marine Dr,Portland,97211
Pixie Retreat RAW'r,97,3845 N Mississippi Ave,Portland,97227
Hapa PDX,83,3848 SE Gladstone St Suite A,Portland,97202
Hawthorne Theatre,100,3862 SE Hawthorne Blvd,Portland,97214
Toms Restaurant,73,3871 SE Division St,Portland,97202
Oracle Coffee Company,93,3875 SW Bond Ave,Portland,97239
Ben and Jerrys,100,39 NW 23rd Pl,Portland,97210
Fifth Quadrant,84,3901 N Williams Ave B,Portland,97227
Crisp,97,3901 N Williams Ave Space D,Portland,97227
Cedos,100,3901 NE Martin Luther King Jr Blvd,Portland,97212
"Taco Bell 32941,",97,3908 SE 82nd Ave,Portland,97266
Mee Sen Thai Eatery,92,3924 N Mississippi Ave,Portland,97227
Ned Ludd,97,3925 NE Martin Luther King Jr Blvd,Portland,97212
No Bones Beach Club,95,3928 N Mississippi Ave,Portland,97227
Ned Ludd at Elder Hall,97.5,3929 NE Martin Luther King Jr Blvd,Portland,97212
Quaintrelle,97,3936 N Mississippi Ave,Portland,97227
Mississippi Studios & Bar Bar,95,3939 N Mississippi Ave,Portland,97227
La Cocina Restaurant,95.5,3939 NE Martin Luther King Jr Blvd,Portland,97212
UCHU,97,3940 N Mississippi Ave,Portland,97227
Bison Coffee House,96.25,3941 NE Cully Blvd,Portland,97213
Studio One Theaters,80,3945 SE Powell Boulevard,Portland,97202
Hopworks Bike Bar,90,3947 N Williams Ave,Portland,97227
Miss Delta,89,3950 N Mississippi Ave,Portland,97227
Radar,90,3951 N Mississippi Ave,Portland,97227
Crow Bar,89.5,3954 N Mississippi Ave,Portland,97227
Sidecar II,100,3955 N Mississippi Ave,Portland,97227
Gravy,94,3957 N Mississippi Ave,Portland,97227
Mio Sushi,100,3962 SE Hawthorne Blvd,Portland,97214
Short Round,95.66666667,3962 SE Hawthorne Blvd A,Portland,97214
Dwaraka Indian Cuisine,98.33333333,3962 SE Hawthorne Blvd C,Portland,97214
Moloko,93.5,3967 N Mississippi Ave,Portland,97227
Las Primas,100,3971 N Williams Ave,Portland,97227
Box Social,100,3971 N Williams Ave Ste 104,Portland,97227
Pinkys Pizza,97,3990 N Interstate Ave,Portland,97227
HunnyMilk,95.25,40 NE 28th Ave,Portland,97232
2nd St Bar,91.33333333,40 NE 2nd St,Gresham,97030
Sip,97.5,40 SW 3rd Ave,Portland,97204
Low Road,93,400 NW Miller Ave,Gresham,97030
Fresh Pot,92,4001 N Mississippi Ave,Portland,97227
Oregon Zoo - Coffee Crossing,99.1,4001 SW Canyon Rd,Portland,97221
Either OR,97,4003 N Williams Ave,Portland,97227
Bambo House,94,4005 SE Hawthorne Blvd,Portland,97214
Stammtisch,92,401 NE 28th Ave,Portland,97232
Pullman Wine and Merchant,92,401 NE Holladay Street,Portland,97232
Tilikum Station,100,401 SE Caruthers Street,Portland,97214
Jakes Famous Crawfish,92,401 SW 12th Ave,Portland,97205
Jockey Club,98,401 SW Alder St,Portland,97204
"Starbucks, #15727",100,401 SW Morrison St,Portland,97204
McCraes Country Cafe,91.33333333,401 W Powell Blvd,Gresham,97030
Counter @ Portland Children's Museum,100,4015 SW Canyon Rd,Portland,97221
Green Papaya and Sunset Deli,100,402 SE Martin Luther King Jr Blvd,Portland,97214
Alibi Restaurant & Lounge,95,4024 N Interstate Ave,Portland,97227
Poa Cafe,89,4025 N Williams Ave,Portland,97227
Sushi Chiyo,94,4029 NE Sandy Blvd,Portland,97212
Threshold Brewing & Blending,100,403 SE 79nd Avenue,Portland,97215
Club Rouge,94,403 SW Stark St,Portland,97204
Woodstock Wine Deli & BBQ,91.75,4030 SE Woodstock Blvd,Portland,97202
All Saints Episcopal Church Hot Meals Program,100,4033 SE Woodstock Blvd,Portland,97202
Sextant Bar and Galley,87,4035 NE Marine Dr,Portland,97211
Spirits Pub,98.33333333,4037 NE Cully Blvd,Portland,97213
Lovelys Fifty Fifty,89,4039 N Mississippi Ave,Portland,97227
Coopers Hall,97.5,404 SE 6th Ave,Portland,97214
Bamboo Sushi,80.5,404 SW 12th Ave,Portland,97205
Century 16 Eastport,97.75,4040 SE 82nd Ave,Portland,97266
August Moon Restaurant,98.75,405 NW 23rd Ave,Portland,97210
Wilshire Tavern,97.33333333,4052 NE 42nd Ave,Portland,97213
Mississippi Delta BBQ,89,4057 N Interstate Ave,Portland,97227
Interurban,84,4057 N Mississippi Ave,Portland,97227
Masu Sushi,91,406 SW 13th Ave,Portland,97205
Crystal Ballroom/Ringlers Pub/ Lola's Room,92,406 SW 14th Ave,Portland,97205
Tandoor,100,406 SW Oak St,Portland,97204
Jinju Patisserie,97,4063 N Williams Avenue,Portland,97227
Fish Sauce,91,407 NW 17th Ave 4,Portland,97209
Pepe Le Moko,91.33333333,407 SW 10th Ave,Portland,97205
Magnolias Corner,100,4075 NE Sandy Blvd,Portland,97212
Kure,94.5,408 SW 12th Ave,Portland,97205
Dos Hermanos Bakery,89,4082 N Williams Ave,Portland,97227
Mark Spencer Hotel,91,409 SW 11th Ave,Portland,97205
The Velvet Lounge,89.75,409 SW 2nd Ave,Portland,97204
XLB,100,4090 N Williams Ave,Portland,97227
Epif Restaurant,100,410 NE 28th Ave,Portland,97232
Carina Lounge,92.5,410 NW 21st Ave,Portland,97209
Deadstock Coffee,98.75,410 NW Couch St,Portland,97209
Chinese Garden Restaruant,88.66666667,410 SE 162nd Ave,Portland,97233
Imperial/Crown,84.5,410 SW Broadway,Portland,97205
Sckavones,88,4100 SE Division St,Portland,97202
Baskin Robbins,99,4102 SE Powell Blvd,Portland,97202
Dominos Pizza #7235,95,4103 SE 82nd Ave,Portland,97266
First Cup Coffeehouse,96.25,4103 SE Woodstock Blvd,Portland,97202
Happy Grill Teriyaki,98,4104 SE 82nd Ave 400,Portland,97266
Sante,100,411 NW Park Ave,Portland,97209
Hubers Cafe,84,411 SW 3rd Ave,Portland,97204
"Laughing Planet Cafe, #7",97.25,4110 SE Woodstock Blvd,Portland,97202
Hawthorne Hophouse,91,4111 SE Hawthorne Blvd,Portland,97214
Bagel Land,96.33333333,4118 NE Fremont St,Portland,97212
Saima Thai & Sushi,100,4118 NE Sandy Blvd,Portland,97212
Beech St Parlor,100,412 NE Beech St,Portland,97212
Ascendant Beer Company,98,412 NW 5th Ave,Portland,97209
Sisters Gourmet Deli,94.33333333,4120 N Williams Ave,Portland,97217
Next Level Burger,100,4121 SE Hawthorne Blvd,Portland,97214
Lees Sandwiches,83,4124 SE 82nd Ave,Portland,97266
Fujiyama Sushi Bar and Grill,97.25,4124 SE 82nd Ave 550,Portland,97266
"Wingstop, #317",99.25,4124 SE 82nd Ave 800,Portland,97266
Ole Frijole,90,4125 NE Killingsworth St,Portland,97211
Vivienne Kitchen & Pantry,98.5,4128 NE Sandy Blvd,Portland,97212
Marino Adriatic Cafe,94.33333333,4129 SE Division St,Portland,97202
Top Burmese,100,413 NW 21st Ave,Portland,97209
Chin's Kitchen,92,4132 NE Broadway,Portland,97232
Tecos Fresh Mexican Food,96.25,4132 SE Powell Blvd,Portland,97202
Bluefin Sushi Bar,97,4138 NE Broadway,Portland,97232
Greenleaf Juicing Company,98.33333333,414 SE Grand Ave,Portland,97214
Stella's Kitchen on Williams,100,4141 N Williams Avenue,Portland,97217
Round Table Pizza,86.66666667,4141 NE 122nd Ave,Portland,97230
Coffee Beer,96.5,4142 SE 42nd Ave,Portland,97206
Sizzle Pie,96,4144 NE Sandy Blvd,Portland,97212
Char,96.33333333,4144 SE 60th Ave,Portland,97206
New Thai Blues Restaurant,74.66666667,4147 SE Division St,Portland,97202
Pizza Schmizza Pub and Grub,94.66666667,415 SW Montgomery St,Portland,97201
"Arden Wine Bar & Kitchen,",89.25,417 NW 10th Ave,Portland,97209
Mbar,100,417 NW 21st Ave,Portland,97209
Montavilla Station,92.5,417 SE 80th Ave,Portland,97215
Nong's Khao Man Gai,89.5,417 SW 13th Ave,Portland,97205
Portland Indoor Soccer,100,418 SE Main St,Portland,97214
Phat Cart Cafe,93.75,420 SW College St,Portland,97201
Heavenly Taste Cafe,84,4200 NE Martin Luther King Jr Blvd,Portland,97211
Subway 32949 Walmart,97.75,4200 SE 82nd Ave,Portland,97266
Bibimbap House #2,86,4204 NE Halsey St,Portland,97213
Rambler (The),97,4205 N Mississippi Ave,Portland,97217
Lovecraft,100,421 SE Grand Ave,Portland,97214
Reo's Ribs LLC,94.5,4211 NE Sandy Blvd,Portland,97213
Olympia Oyster Bar,99,4214 N Mississippi Ave,Portland,97217
Pizzicato,92.5,4217 NE Fremont St,Portland,97213
Casa Tolteca,100,422 NW 8th Ave,Portland,97209
Hotel Vintage Portland,96,422 SW Broadway,Portland,97205
Moberi,96,4220 N Mississippi Ave,Portland,97217
Fire on the Mountain Buffalo Wings,100,4225 N Interstate Ave,Portland,97217
Highland Pub and Brew,96,4225 SE 182nd Ave,Gresham,97030
"Burgerville, #31",99,4229 NE 122nd Ave,Portland,97230
OC House,88.66666667,4229 SE 82nd Ave,Portland,97266
Shine Distillery & Grill,100,4232 N Williams Avenue,Portland,97217
Bulgogi The,90.5,4232 NE Sandy Blvd,Portland,97213
Happy House Chinese Restaurant,95.66666667,4234 N Interstate Ave,Portland,97217
Monsoon Thai Cuisine,96.75,4236 N Mississippi Ave,Portland,97217
Prost Portland,97.33333333,4237 N Mississippi Ave,Portland,97217
Cascade Fare,92,4237 SW Corbett Ave,Portland,97239
Tuk Tuk Restaurant,92,4239 NE Fremont St,Portland,97213
Albertinas,97.5,424 NE 22nd Ave,Portland,97232
Kozy Bar,88.66666667,424 SW 10th Ave,Portland,97205
Outrage Esports Bar,91.33333333,424 SW 4th Avenue,Portland,97204
Yuki and Song Restaurant,98.5,4240 NE 122nd Ave,Portland,97230
Brewed Awakenings,99,4242 NE 122nd Ave,Portland,97230
Black Rock Caffee Bar,100,4242 NE Halsey Street,Portland,97213
"Jack in the Box, #7121",97.75,4242 SE 82nd Ave,Portland,97266
Never Coffee LLC,97.33333333,4243 SE Belmont St Ste 200,Portland,97215
Paulsen's Pharmacy,100,4246 NE Sandy Blvd,Portland,97213
Belmont St BBQ,100,4246 SE Belmont St 2,Portland,97215
Slappy Cakes,90.5,4246 SE Belmont St 3,Portland,97215
Dennys #6800,100,425 NE Hassalo St,Portland,97232
Canopy Central,98.33333333,425 NW 9th Ave,Portland,97209
"Side Door, #425",100,425 SE Washington St,Portland,97214
Fat Straw,96,4258 SE Hawthorne Blvd,Portland,97215
Thai Curry,90,4259 SE 182nd Ave,Gresham,97030
Kellys OLCC,94.33333333,426 SW Washington St,Portland,97204
Ranger Station,95.66666667,4260 SE Hawthorne Blvd,Portland,97215
"Taco Bell, #15317",95.66666667,4265 SE 182nd Ave,Gresham,97030
Lighthouse Deli,98.75,4279 SE 182nd Ave,Gresham,97030
Ruby Jewel Scoops,96.5,428 SW 12th Ave,Portland,97205
"Burgerville, #12",98.5,429 SE 122nd Ave,Portland,97233
"Subway, #14914",97.25,4295 SE 182nd Ave,Gresham,97030
McMenamins Little Chapel of the Chimes,98,430 N Killingsworth St,Portland,97217
Dutch Bros. Coffee Northeast,90,430 NE Lloyd Blvd,Portland,97232
Vendetta,98,4306 N Williams Ave,Portland,97217
Tom Yum Thai Cuisine,94.16666667,4309 SE Woodstock Blvd,Portland,97206
Quality Inn Downtown Convention Center,98.5,431 NE Multnomah St,Portland,97232
Nudi,89,4310 SE Woodstock Blvd,Portland,97206
Open Tandoor,100,4311 N Williams Ave,Portland,97217
La Quinta Inn and Suites,96.25,4319 NW Yeon Ave,Portland,97210
Pixie Retreat RAW'r,99.4,432 NW 11th Ave,Portland,97209
Blue Moon Tavern,99.25,432 NW 21st Ave,Portland,97209
Untapped,100,4320 N Interstate Ave,Portland,97227
Common Grounds Coffeehouse,100,4321 SE Hawthorne Blvd,Portland,97215
"Wendy's, #1692",97.33333333,4323 NE 122nd Ave,Portland,97230
Food Sak Subway,100,4325 NW Yeon Ave,Portland,97210
Rovente Pizzeria,99,4327 N Williams Ave,Portland,97217
"Starbucks Coffee, #3399",100,4328 SE 82nd Ave,Portland,97266
Green Apple Frozen Yogurt -East Port Plaza,97.75,4328 SE 82nd Ave 1000,Portland,97266
Tokyo-ya,78,4328 SE 82nd Ave 1500,Portland,97266
"Subway Eastport Plaza, #38706",97.75,4328 SE 82nd Ave 3050,Portland,97266
Pop Bagel,94.25,433 NW 10th Ave,Portland,97209
Sweet Nothing,97.5,4330 N Mississippi Ave,Portland,97217
Tea Bar,97.75,4330 SE Division St,Portland,97206
"Sub Shop, #19",100,4331 NE Killingsworth St,Portland,97218
Double Mountain Brewery,93.66666667,4336 SE Woodstock Blvd,Portland,97206
Cactus Jacks Cafe,97.5,4342 SW Beaverton Hillsdale Hwy,Portland,97221
Hawthorne Fish House,88.5,4343 SE Hawthorne Blvd,Portland,97215
Florida Room,98,435 N Killingsworth St,Portland,97217
Cafe Eleven,100,435 NE Rosa Parks Way,Portland,97211
Courtyard By Marriott Portland Downtown,96,435 NE Wasco St,Portland,97232
Donutorama,100,435 NW Broadway Street,Portland,97209
Eisenhower BagelHouse LLC,95.75,4350 N Interstate Ave,Portland,97217
Spinellas off the Wall,97.5,436 N Main Ave,Gresham,97030
Harvey's Comedy Club,97.33333333,436 NW 6th Ave,Portland,97209
Aberus Ethopian Restaurant,100,438 NE Killingsworth St,Portland,97211
Pica Pica Grill,98,438 SE Martin Luther King Jr Blvd,Portland,97214
Ancestry Brewing,97.5,4380 SE Hawthorne Blvd,Portland,97215
River Forum Cafe,98.75,4380 SW Macadam Ave 168,Portland,97239
Mama Mia Trattoria,94,439 SW 2nd Ave,Portland,97204
Sunnys Legendary Yogurt,95,4397 SW Vermont St,Portland,97219
Halsey Street Cafe,100,4400 NE Halsey St,Portland,97213
"Laughing Planet Cafe, #3",100,4405 SW Vermont St,Portland,97219
