Name,Score,Address,City,Zip
Gladstone Street Pizza,98.0,3813 SE Gladstone St,Portland,97202.0
Authentic Thai Cuisine,91.33333333,3829 SE Division St,Portland,97202.0
Pepinos,93.66666667,3832 SE Hawthorne Blvd,Portland,97214.0
Sengatera Ethiopian Restaurant,100.0,3833 NE Martin Luther King Jr Blvd,Portland,97212.0
Saltys on the Columbia,95.0,3839 NE Marine Dr,Portland,97211.0
Pixie Retreat RAW'r,97.0,3845 N Mississippi Ave,Portland,97227.0
Hapa PDX,83.0,3848 SE Gladstone St Suite A,Portland,97202.0
Hawthorne Theatre,100.0,3862 SE Hawthorne Blvd,Portland,97214.0
Toms Restaurant,73.0,3871 SE Division St,Portland,97202.0
Oracle Coffee Company,93.0,3875 SW Bond Ave,Portland,97239.0
Fifth Quadrant,84.0,3901 N Williams Ave B,Portland,97227.0
Crisp,97.0,3901 N Williams Ave Space D,Portland,97227.0
Cedos,100.0,3901 NE Martin Luther King Jr Blvd,Portland,97212.0
"Taco Bell 32941,",97.0,3908 SE 82nd Ave,Portland,97266.0
Mee Sen Thai Eatery,92.0,3924 N Mississippi Ave,Portland,97227.0
Ned Ludd,97.0,3925 NE Martin Luther King Jr Blvd,Portland,97212.0
No Bones Beach Club,95.0,3928 N Mississippi Ave,Portland,97227.0
Ned Ludd at Elder Hall,97.5,3929 NE Martin Luther King Jr Blvd,Portland,97212.0
Quaintrelle,97.0,3936 N Mississippi Ave,Portland,97227.0
Mississippi Studios & Bar Bar,95.0,3939 N Mississippi Ave,Portland,97227.0
La Cocina Restaurant,95.5,3939 NE Martin Luther King Jr Blvd,Portland,97212.0
UCHU,97.0,3940 N Mississippi Ave,Portland,97227.0
Bison Coffee House,96.25,3941 NE Cully Blvd,Portland,97213.0
Studio One Theaters,80.0,3945 SE Powell Boulevard,Portland,97202.0
Hopworks Bike Bar,90.0,3947 N Williams Ave,Portland,97227.0
Miss Delta,89.0,3950 N Mississippi Ave,Portland,97227.0
Radar,90.0,3951 N Mississippi Ave,Portland,97227.0
Crow Bar,89.5,3954 N Mississippi Ave,Portland,97227.0
Sidecar II,100.0,3955 N Mississippi Ave,Portland,97227.0
Short Round,95.66666667,3962 SE Hawthorne Blvd A,Portland,97214.0
Dwaraka Indian Cuisine,98.33333333,3962 SE Hawthorne Blvd C,Portland,97214.0
Moloko,93.5,3967 N Mississippi Ave,Portland,97227.0
Las Primas,100.0,3971 N Williams Ave,Portland,97227.0
Box Social,100.0,3971 N Williams Ave Ste 104,Portland,97227.0
Pinkys Pizza,97.0,3990 N Interstate Ave,Portland,97227.0
HunnyMilk,95.25,40 NE 28th Ave,Portland,97232.0
Sip,97.5,40 SW 3rd Ave,Portland,97204.0
Oregon Zoo - Coffee Crossing,99.1,4001 SW Canyon Rd,Portland,97221.0
Either OR,97.0,4003 N Williams Ave,Portland,97227.0
Bambo House,94.0,4005 SE Hawthorne Blvd,Portland,97214.0
Stammtisch,92.0,401 NE 28th Ave,Portland,97232.0
Pullman Wine and Merchant,92.0,401 NE Holladay Street,Portland,97232.0
Tilikum Station,100.0,401 SE Caruthers Street,Portland,97214.0
Jakes Famous Crawfish,92.0,401 SW 12th Ave,Portland,97205.0
Jockey Club,98.0,401 SW Alder St,Portland,97204.0
"Starbucks, #15727",100.0,401 SW Morrison St,Portland,97204.0
Counter @ Portland Children's Museum,100.0,4015 SW Canyon Rd,Portland,97221.0
Green Papaya and Sunset Deli,100.0,402 SE Martin Luther King Jr Blvd,Portland,97214.0
Alibi Restaurant & Lounge,95.0,4024 N Interstate Ave,Portland,97227.0
Poa Cafe,89.0,4025 N Williams Ave,Portland,97227.0
Sushi Chiyo,94.0,4029 NE Sandy Blvd,Portland,97212.0
Threshold Brewing & Blending,100.0,403 SE 79nd Avenue,Portland,97215.0
Club Rouge,94.0,403 SW Stark St,Portland,97204.0
Woodstock Wine Deli & BBQ,91.75,4030 SE Woodstock Blvd,Portland,97202.0
All Saints Episcopal Church Hot Meals Program,100.0,4033 SE Woodstock Blvd,Portland,97202.0
Sextant Bar and Galley,87.0,4035 NE Marine Dr,Portland,97211.0
Spirits Pub,98.33333333,4037 NE Cully Blvd,Portland,97213.0
Lovelys Fifty Fifty,89.0,4039 N Mississippi Ave,Portland,97227.0
Coopers Hall,97.5,404 SE 6th Ave,Portland,97214.0
Century 16 Eastport,97.75,4040 SE 82nd Ave,Portland,97266.0
August Moon Restaurant,98.75,405 NW 23rd Ave,Portland,97210.0
Wilshire Tavern,97.33333333,4052 NE 42nd Ave,Portland,97213.0
Mississippi Delta BBQ,89.0,4057 N Interstate Ave,Portland,97227.0
Interurban,84.0,4057 N Mississippi Ave,Portland,97227.0
Masu Sushi,91.0,406 SW 13th Ave,Portland,97205.0
Crystal Ballroom/Ringlers Pub/ Lola's Room,92.0,406 SW 14th Ave,Portland,97205.0
Tandoor,100.0,406 SW Oak St,Portland,97204.0
Jinju Patisserie,97.0,4063 N Williams Avenue,Portland,97227.0
Fish Sauce,91.0,407 NW 17th Ave 4,Portland,97209.0
Pepe Le Moko,91.33333333,407 SW 10th Ave,Portland,97205.0
Magnolias Corner,100.0,4075 NE Sandy Blvd,Portland,97212.0
Kure,94.5,408 SW 12th Ave,Portland,97205.0
Dos Hermanos Bakery,89.0,4082 N Williams Ave,Portland,97227.0
Mark Spencer Hotel,91.0,409 SW 11th Ave,Portland,97205.0
The Velvet Lounge,89.75,409 SW 2nd Ave,Portland,97204.0
XLB,100.0,4090 N Williams Ave,Portland,97227.0
Epif Restaurant,100.0,410 NE 28th Ave,Portland,97232.0
Carina Lounge,92.5,410 NW 21st Ave,Portland,97209.0
Deadstock Coffee,98.75,410 NW Couch St,Portland,97209.0
Chinese Garden Restaruant,88.66666667,410 SE 162nd Ave,Portland,97233.0
Imperial/Crown,84.5,410 SW Broadway,Portland,97205.0
Sckavones,88.0,4100 SE Division St,Portland,97202.0
Dominos Pizza #7235,95.0,4103 SE 82nd Ave,Portland,97266.0
First Cup Coffeehouse,96.25,4103 SE Woodstock Blvd,Portland,97202.0
Happy Grill Teriyaki,98.0,4104 SE 82nd Ave 400,Portland,97266.0
Sante,100.0,411 NW Park Ave,Portland,97209.0
Hubers Cafe,84.0,411 SW 3rd Ave,Portland,97204.0
"Laughing Planet Cafe, #7",97.25,4110 SE Woodstock Blvd,Portland,97202.0
Hawthorne Hophouse,91.0,4111 SE Hawthorne Blvd,Portland,97214.0
Bagel Land,96.33333333,4118 NE Fremont St,Portland,97212.0
Saima Thai & Sushi,100.0,4118 NE Sandy Blvd,Portland,97212.0
Beech St Parlor,100.0,412 NE Beech St,Portland,97212.0
Ascendant Beer Company,98.0,412 NW 5th Ave,Portland,97209.0
Sisters Gourmet Deli,94.33333333,4120 N Williams Ave,Portland,97217.0
Next Level Burger,100.0,4121 SE Hawthorne Blvd,Portland,97214.0
Lees Sandwiches,83.0,4124 SE 82nd Ave,Portland,97266.0
Fujiyama Sushi Bar and Grill,97.25,4124 SE 82nd Ave 550,Portland,97266.0
"Wingstop, #317",99.25,4124 SE 82nd Ave 800,Portland,97266.0
Ole Frijole,90.0,4125 NE Killingsworth St,Portland,97211.0
Vivienne Kitchen & Pantry,98.5,4128 NE Sandy Blvd,Portland,97212.0
Marino Adriatic Cafe,94.33333333,4129 SE Division St,Portland,97202.0
Top Burmese,100.0,413 NW 21st Ave,Portland,97209.0
Chin's Kitchen,92.0,4132 NE Broadway,Portland,97232.0
Tecos Fresh Mexican Food,96.25,4132 SE Powell Blvd,Portland,97202.0
Bluefin Sushi Bar,97.0,4138 NE Broadway,Portland,97232.0
Stella's Kitchen on Williams,100.0,4141 N Williams Avenue,Portland,97217.0
Round Table Pizza,86.66666667,4141 NE 122nd Ave,Portland,97230.0
Coffee Beer,96.5,4142 SE 42nd Ave,Portland,97206.0
Char,96.33333333,4144 SE 60th Ave,Portland,97206.0
New Thai Blues Restaurant,74.66666667,4147 SE Division St,Portland,97202.0
Pizza Schmizza Pub and Grub,94.66666667,415 SW Montgomery St,Portland,97201.0
"Arden Wine Bar & Kitchen,",89.25,417 NW 10th Ave,Portland,97209.0
Mbar,100.0,417 NW 21st Ave,Portland,97209.0
Montavilla Station,92.5,417 SE 80th Ave,Portland,97215.0
Nong's Khao Man Gai,89.5,417 SW 13th Ave,Portland,97205.0
Portland Indoor Soccer,100.0,418 SE Main St,Portland,97214.0
Phat Cart Cafe,93.75,420 SW College St,Portland,97201.0
Heavenly Taste Cafe,84.0,4200 NE Martin Luther King Jr Blvd,Portland,97211.0
Subway 32949 Walmart,97.75,4200 SE 82nd Ave,Portland,97266.0
Bibimbap House #2,86.0,4204 NE Halsey St,Portland,97213.0
Rambler (The),97.0,4205 N Mississippi Ave,Portland,97217.0
Lovecraft,100.0,421 SE Grand Ave,Portland,97214.0
Reo's Ribs LLC,94.5,4211 NE Sandy Blvd,Portland,97213.0
Olympia Oyster Bar,99.0,4214 N Mississippi Ave,Portland,97217.0
Casa Tolteca,100.0,422 NW 8th Ave,Portland,97209.0
Hotel Vintage Portland,96.0,422 SW Broadway,Portland,97205.0
"Burgerville, #31",99.0,4229 NE 122nd Ave,Portland,97230.0
OC House,88.66666667,4229 SE 82nd Ave,Portland,97266.0
Shine Distillery & Grill,100.0,4232 N Williams Avenue,Portland,97217.0
Bulgogi The,90.5,4232 NE Sandy Blvd,Portland,97213.0
Happy House Chinese Restaurant,95.66666667,4234 N Interstate Ave,Portland,97217.0
Monsoon Thai Cuisine,96.75,4236 N Mississippi Ave,Portland,97217.0
Prost Portland,97.33333333,4237 N Mississippi Ave,Portland,97217.0
Cascade Fare,92.0,4237 SW Corbett Ave,Portland,97239.0
Tuk Tuk Restaurant,92.0,4239 NE Fremont St,Portland,97213.0
Albertinas,97.5,424 NE 22nd Ave,Portland,97232.0
Kozy Bar,88.66666667,424 SW 10th Ave,Portland,97205.0
Outrage Esports Bar,91.33333333,424 SW 4th Avenue,Portland,97204.0
Yuki and Song Restaurant,98.5,4240 NE 122nd Ave,Portland,97230.0
Brewed Awakenings,99.0,4242 NE 122nd Ave,Portland,97230.0
Black Rock Caffee Bar,100.0,4242 NE Halsey Street,Portland,97213.0
"Jack in the Box, #7121",97.75,4242 SE 82nd Ave,Portland,97266.0
Never Coffee LLC,97.33333333,4243 SE Belmont St Ste 200,Portland,97215.0
Paulsen's Pharmacy,100.0,4246 NE Sandy Blvd,Portland,97213.0
Belmont St BBQ,100.0,4246 SE Belmont St 2,Portland,97215.0
Slappy Cakes,90.5,4246 SE Belmont St 3,Portland,97215.0
Dennys #6800,100.0,425 NE Hassalo St,Portland,97232.0
Canopy Central,98.33333333,425 NW 9th Ave,Portland,97209.0
"Side Door, #425",100.0,425 SE Washington St,Portland,97214.0
Fat Straw,96.0,4258 SE Hawthorne Blvd,Portland,97215.0
Kellys OLCC,94.33333333,426 SW Washington St,Portland,97204.0
Ranger Station,95.66666667,4260 SE Hawthorne Blvd,Portland,97215.0
Ruby Jewel Scoops,96.5,428 SW 12th Ave,Portland,97205.0
"Burgerville, #12",98.5,429 SE 122nd Ave,Portland,97233.0
McMenamins Little Chapel of the Chimes,98.0,430 N Killingsworth St,Portland,97217.0
Dutch Bros. Coffee Northeast,90.0,430 NE Lloyd Blvd,Portland,97232.0
Vendetta,98.0,4306 N Williams Ave,Portland,97217.0
Tom Yum Thai Cuisine,94.16666667,4309 SE Woodstock Blvd,Portland,97206.0
Quality Inn Downtown Convention Center,98.5,431 NE Multnomah St,Portland,97232.0
Nudi,89.0,4310 SE Woodstock Blvd,Portland,97206.0
Open Tandoor,100.0,4311 N Williams Ave,Portland,97217.0
La Quinta Inn and Suites,96.25,4319 NW Yeon Ave,Portland,97210.0
Blue Moon Tavern,99.25,432 NW 21st Ave,Portland,97209.0
Untapped,100.0,4320 N Interstate Ave,Portland,97227.0
Common Grounds Coffeehouse,100.0,4321 SE Hawthorne Blvd,Portland,97215.0
"Wendy's, #1692",97.33333333,4323 NE 122nd Ave,Portland,97230.0
Food Sak Subway,100.0,4325 NW Yeon Ave,Portland,97210.0
Rovente Pizzeria,99.0,4327 N Williams Ave,Portland,97217.0
"Starbucks Coffee, #3399",100.0,4328 SE 82nd Ave,Portland,97266.0
Green Apple Frozen Yogurt -East Port Plaza,97.75,4328 SE 82nd Ave 1000,Portland,97266.0
Tokyo-ya,78.0,4328 SE 82nd Ave 1500,Portland,97266.0
"Subway Eastport Plaza, #38706",97.75,4328 SE 82nd Ave 3050,Portland,97266.0
Pop Bagel,94.25,433 NW 10th Ave,Portland,97209.0
Sweet Nothing,97.5,4330 N Mississippi Ave,Portland,97217.0
"Sub Shop, #19",100.0,4331 NE Killingsworth St,Portland,97218.0
Double Mountain Brewery,93.66666667,4336 SE Woodstock Blvd,Portland,97206.0
Cactus Jacks Cafe,97.5,4342 SW Beaverton Hillsdale Hwy,Portland,97221.0
Hawthorne Fish House,88.5,4343 SE Hawthorne Blvd,Portland,97215.0
Florida Room,98.0,435 N Killingsworth St,Portland,97217.0
Cafe Eleven,100.0,435 NE Rosa Parks Way,Portland,97211.0
Courtyard By Marriott Portland Downtown,96.0,435 NE Wasco St,Portland,97232.0
Donutorama,100.0,435 NW Broadway Street,Portland,97209.0
Eisenhower BagelHouse LLC,95.75,4350 N Interstate Ave,Portland,97217.0
Harvey's Comedy Club,97.33333333,436 NW 6th Ave,Portland,97209.0
Aberus Ethopian Restaurant,100.0,438 NE Killingsworth St,Portland,97211.0
Pica Pica Grill,98.0,438 SE Martin Luther King Jr Blvd,Portland,97214.0
Ancestry Brewing,97.5,4380 SE Hawthorne Blvd,Portland,97215.0
River Forum Cafe,98.75,4380 SW Macadam Ave 168,Portland,97239.0
Mama Mia Trattoria,94.0,439 SW 2nd Ave,Portland,97204.0
Sunnys Legendary Yogurt,95.0,4397 SW Vermont St,Portland,97219.0
Halsey Street Cafe,100.0,4400 NE Halsey St,Portland,97213.0
"Laughing Planet Cafe, #3",100.0,4405 SW Vermont St,Portland,97219.0
Bai Mint Thai Kitchen,88.0,4408 SE Woodstock Blvd,Portland,97206.0
Jamaican Homestyle Cuisine,98.0,441 N Killingsworth St,Portland,97217.0
HK Cafe,75.5,4410 SE 82nd Ave Ste 1000,Portland,97266.0
Whole Bowl,100.0,4411 SE Hawthorne Blvd,Portland,97215.0
Grand Central Bakery,93.66666667,4412 SE Woodstock Blvd,Portland,97206.0
El Gallo Taqueria,96.66666667,4422 SE Woodstock Blvd,Portland,97206.0
Batter Griddle and Drinkery,97.33333333,4425 NE Fremont St,Portland,97213.0
Rice and Spice,94.66666667,4430 NE Glisan St,Portland,97213.0
Teriyaki Town,92.66666667,4434 NE Sandy Blvd,Portland,97213.0
IBU Public House,98.75,4439 SW Beaverton Hillsdale Hwy,Portland,97221.0
Sa Bai Thai Cuisine,88.66666667,4440 NE 131st Pl,Portland,97230.0
Grand Central Bakery Beaumont,100.0,4440 NE Fremont St,Portland,97213.0
"Bar 3,",86.5,4444 SW Multnomah Blvd,Portland,97219.0
Forum Lounge,92.5,4446 NE 131st Pl,Portland,97230.0
Dutch Bro Coffee,98.75,4455 SE 26th Ave,Portland,97202.0
Houndogs Bar and Grill,88.66666667,4463 SE Milwaukie Ave,Portland,97202.0
"Starbucks Coffee, #435",99.0,4500 NE Glisan St,Portland,97213.0
McPeets Portland Pub,96.66666667,4501 NE Fremont St,Portland,97213.0
Jezebel's Last Standing Merrygoround Cafe,97.5,4502 NE 42nd Ave,Portland,97218.0
Red Square Cafe,100.0,4505 SE Belmont St,Portland,97215.0
Beez Holgate Station,94.75,4507 SE 27th Ave,Portland,97202.0
45th St. Pub,95.0,4511 SW Beaverton Hillsdale Hwy,Portland,97221.0
Club Tease,100.0,4523 NE 60th Ave,Portland,97218.0
Cloud City Ice Cream,99.0,4525 SE Woodstock Blvd,Portland,97206.0
Horse Brass Pub,93.5,4534 SE Belmont St,Portland,97215.0
La Carreta,82.5,4534 SE Mcloughlin Blvd,Portland,97202.0
Tasty n Daughters,96.0,4537 SE Division St,Portland,97206.0
Happy Day Juice Co,100.0,4539 NE Fremont Street,Portland,97213.0
Boys & Girls Club Rockwood,96.33333333,454 SE 165th Ave,Portland,97233.0
Sodexo @ DTNA Nova Coffee,98.0,4555 N Channel Ave,Portland,97217.0
"Cully Central,",87.5,4579 NE Cully Blvd,Portland,97218.0
Cavern The,98.5,4601 SE Hawthorne Blvd,Portland,97215.0
White & Green,97.0,4604 SE Hawthorne Blvd,Portland,97215.0
Driftwood Coffee,96.33333333,4604 SW Vermont St,Portland,97219.0
Big's Chicken,95.0,4606 NE Glisan St,Portland,97213.0
Delta Cafe,89.5,4607 SE Woodstock Blvd,Portland,97206.0
Meals on Wheels Belmont,99.0,4610 SE Belmont St,Portland,97215.0
Wajan,100.0,4611 E Burnside St,Portland,97215.0
Zachs Shack,100.0,4611 SE Hawthorne Blvd,Portland,97215.0
Joule Crafted Nutrition,97.33333333,4615 NE Sandy Blvd,Portland,97213.0
Toji Korean Grill House,97.5,4615 SE Hawthorne Blvd,Portland,97215.0
Patton Home,100.0,4619 N Michigan Ave,Portland,97217.0
American Dream Pizza,96.0,4620 NE Glisan St,Portland,97213.0
Angelos,95.5,4620 SE Hawthorne Blvd,Portland,97215.0
Nohos Hawaiian Cafe,92.0,4627 NE Fremont St,Portland,97213.0
"Taco Bell, #20020",98.75,4630 N Interstate Ave,Portland,97217.0
Hotlips Pizza,100.0,4630 NE Sandy Blvd,Portland,97213.0
"Starbucks Coffee, #437",100.0,4633 NE Fremont St,Portland,97213.0
Por Que No Taqueria,100.0,4635 SE Hawthorne Blvd,Portland,97215.0
Yonder/Mae,100.0,4636 NE 42nd Avenue,Portland,97216.0
Grand Cru Hospitality,98.75,4636 SW Beaverton Hillsdale Hwy,Portland,97221.0
Albina Press,96.66666667,4637 N Albina Ave,Portland,97217.0
Lutz Tavern,100.0,4639 SE Woodstock Blvd,Portland,97206.0
Red Sauce Pizza,100.0,4641 NE Fremont St,Portland,97213.0
Killer Burger,98.0,4644 NE Sandy Blvd,Portland,97213.0
Amalfis,97.33333333,4703 NE Fremont St,Portland,97213.0
Hot Rice,95.25,4705 N Lagoon Ave,Portland,97217.0
Swan Island Subway,95.0,4711 N Lagoon Ave A,Portland,97217.0
Anna's Island Cafe,97.75,4715 N Lagoon Ave,Portland,97217.0
Pizza Roma,97.33333333,4715 SE Woodstock Blvd,Portland,97206.0
Pho Hung,90.0,4717 SE Powell Blvd,Portland,97206.0
Dutch Bros Columbia Station,100.0,4721 NE Columbia Blvd,Portland,97218.0
Cha Cha Cha Commissary,92.0,4727 NE Fremont St,Portland,97213.0
Bang Bang,92.5,4727 NE Fremont St B,Portland,97213.0
Wonderly,100.0,4727 NE Fremont Street,Portland,97213.0
"Subway, #50545",98.33333333,4729 NE Columbia Blvd,Portland,97218.0
Salvation Army,98.0,473 SE 194th Ave,Portland,97233.0
Apizza Scholls,95.5,4741 SE Hawthorne Blvd,Portland,97215.0
Ambassador Restaurant and Lounge,82.0,4744 NE Sandy Blvd,Portland,97213.0
"Division Street Cafe, Good Coffee",99.25,4747 SE Division St,Portland,97206.0
"Baskin Robbins, #4365",100.0,475 NE 181st Ave,Portland,97230.0
Pips Original,95.66666667,4759 NE Freemont St,Portland,97213.0
Tokio Table,97.33333333,4768 SE Division St,Portland,97206.0
Popeye Nutrition,96.33333333,477 SE 162nd Ave,Portland,97233.0
Brooklyn Station,91.0,4774 SE Milwaukie Ave,Portland,97202.0
Coco Donuts Brooklyn,85.0,4790 SE Milwaukie Ave,Portland,97222.0
Space Room Brite Spot,85.5,4800 SE Hawthorne Blvd,Portland,97215.0
Bar of the Gods,96.0,4801 SE Hawthorne Blvd,Portland,97215.0
Providence Medical Center Food Court,100.0,4805 NE Glisan St,Portland,97213.0
Sivalai Thai Restaurant,94.5,4806 SE Stark St,Portland,97215.0
Sushi Shoko,85.66666667,4807 SE Woodstock Blvd,Portland,97206.0
University Park Coffee Darcys,90.0,4808 N Lombard St,Portland,97203.0
QuarterWorld Theater,91.5,4811 SE Hawthorne Blvd,Portland,97215.0
Watertrough Saloon,92.5,4815 SE Hawthorne Blvd,Portland,97215.0
Double Up Bar,97.0,4820 SE 82nd Ave,Portland,97266.0
Scoreboard,96.66666667,4822 SE Division St,Portland,97206.0
Tanker,100.0,4825 SE Hawthorne Blvd,Portland,97215.0
Chef Zhao,90.33333333,4828 N Lombard St,Portland,97203.0
"Don Pedro, #3",87.66666667,4829 SE 82nd Ave,Portland,97266.0
Spare Room,98.33333333,4830 NE 42nd Ave,Portland,97218.0
Pizza Nostra,95.66666667,4831 NE Fremont St 4,Portland,97213.0
Victoria,95.0,4835 N Albina Ave,Portland,97217.0
Human Bean - Hollywood,100.0,4835 NE Sandy Blvd,Portland,97213.0
Bullseye Pub,86.0,4835 SW Pomona St,Portland,97219.0
Landmark Saloon,96.0,4847 SE Division St,Portland,97206.0
East Portland Eagles,91.5,4904 SE Hawthorne Blvd,Portland,97215.0
Dick's Kitchen,94.66666667,4905 SE Woodstock Blvd,Portland,97206.0
Devakis Deli 122nd,83.66666667,4906 NE 122nd Ave,Portland,97230.0
La Bamba Restaurante,98.33333333,4908 SE Powell Blvd,Portland,97206.0
Taco Bell 32934,100.0,4909 N Lombard St,Portland,97203.0
Mekha Grill,90.0,4912 SE Division St,Portland,97206.0
"Stanichs Since, #1949",95.0,4915 NE Fremont St,Portland,97213.0
Shamrock Bar and Grill,98.0,4919 SE 82nd Ave,Portland,97266.0
"IHOP, #675",99.25,4931 SE 82nd Ave,Portland,97266.0
"Taco Bell 32944,",96.0,4933 SE Powell Blvd,Portland,97206.0
The Side Yard Kitchen Kitchen,100.0,4935 NE 42nd Avenue,Portland,97218.0
Tiki Tea,97.5,4936 NE 16th Ave,Portland,97211.0
Eclectic Kitchen,91.75,4936 NE Fremont St,Portland,97213.0
YoChoice Self Service Frozen Yogurt,100.0,4941 NE Fremont St,Portland,97213.0
Exuberance Catering,100.0,4943 NE Martin Luther King Boulevard,Portland,97211.0
A Wonderland of Food,100.0,4943 NE Martin Luther King Jr,Portland,97211.0
Arrow Coffeehouse (The),92.0,4943 NE Martin Luther King Jr Blvd 101,Portland,97211.0
Jim & Patty's Coffee,90.75,4951 NE Fremont St,Portland,97213.0
"Starbucks Coffee, #14043",100.0,499 NE 181st Ave,Portland,97230.0
Afuri,85.25,50 SW 3rd Ave,Portland,97204.0
Bottle and Kitchen,90.0,50 SW Morrison St,Portland,97204.0
Lobby By Lechon,89.0,50 SW Pine Street Ste 101,Portland,97204.0
Kale,95.66666667,50 SW Pine Street Suite 102,Portland,97204.0
"Spirit of, #77",87.0,500 NE Martin Luther King Jr Blvd,Portland,97232.0
Garfield's Cafe,97.5,500 NE Multnomah St 100,Portland,97232.0
Kung Pow,93.66666667,500 NW 21st Ave,Portland,97209.0
"Jack in the Box, #7122",96.33333333,500 SE 105th Ave,Portland,97216.0
Slammer Tavern,100.0,500 SE 8th Ave,Portland,97214.0
Merlo Field Concession Stand,98.4,5000 N Willamette Blvd,Portland,97203.0
North Bar,82.0,5008 SE Division St,Portland,97206.0
Sapphire Hotel,97.0,5008 SE Hawthorne Blvd,Portland,97215.0
Super Deluxe,92.66666667,5009 SE Powell Blvd,Portland,97206.0
501 DELI,98.0,501 N Dixon St,Portland,97227.0
Heartbeat Cafe,100.0,501 N Graham St,Portland,97227.0
Po Shines Culinary Clinic & Catering,95.0,501 NE Alberta St,Portland,97211.0
Sams Silver Dollar Pizza,94.0,501 NW 21st Ave,Portland,97209.0
Saint Honore Broadway,90.0,501 SW Broadway,Portland,97205.0
Rose City Futsal Clives Public House,99.0,5010 NE Oregon St,Portland,97213.0
Los Pepitos Locos Taqueria,92.0,5011 NE 42nd Ave,Portland,97218.0
Biba! Chamoru Kitchen,100.0,5013 NE 42nd Ave,Portland,97218.0
Oakshire Beer Hall,100.0,5013 NE 42nd Avenue,Portland,97218.0
Tea & Tea,100.0,5013 SE 72nd Avenue,Portland,97206.0
Hi - Top Tavern,95.0,5015 NE Fremont St,Portland,97213.0
Super King Buffet,80.5,5015 SE 82nd Ave,Portland,97266.0
Back to Eden Bakery Kitchen,96.0,5018 NE 22nd Ave Ste A,Portland,97211.0
Comfort Inn and Suites Portland Airport,98.75,5019 NE 102nd Ave,Portland,97220.0
DV8,95.66666667,5021 SE Powell Blvd,Portland,97206.0
"Pizza Hut, #2872",95.0,5024 NE Martin Luther King Jr Blvd,Portland,97211.0
DC Vegetarian,100.0,5026 SE Division St,Portland,97206.0
Pizza Jerk,95.33333333,5028 NE 42nd Ave,Portland,97218.0
82nd Street Bar and Grill,96.0,5028 SE 82nd Ave,Portland,97266.0
Scout Beer Tap House,97.25,5029 SE Division St,Portland,97206.0
Red Star Tavern,87.33333333,503 SW Alder St,Portland,97204.0
Zappapizza,97.0,503 W Burnside Street,Portland,97209.0
Caffe Allora,97.0,504 NW 9th Ave,Portland,97209.0
Java Man on 4th,92.33333333,504 SW 4th Ave,Portland,97204.0
Qdoba Mexican Grill,92.5,505 SW Taylor St,Portland,97204.0
Providence Greens Restaurant,99.0,5050 NE Hoyt St,Portland,97213.0
Tabor Bread,100.0,5051 SE Hawthorne Boulevard,Portland,97215.0
Dianes Restaurant,98.5,5052 SE Foster Rd,Portland,97206.0
Good World Chinese Restauant and Lounge,94.5,5055 NE 122nd Ave,Portland,97230.0
Aroy Thai Bistro,82.75,506 SW 4th Ave,Portland,97204.0
Sushi Sakura,89.33333333,506 SW 6th Ave,Portland,97204.0
Rice Junkies,94.0,506 SW Mill St 111,Portland,97201.0
Hotel Monaco Portland - Room Service,93.66666667,506 SW Washington St,Portland,97204.0
Sophia Mediterranian Cuisine,90.0,507 SW Broadway Street,Portland,97205.0
"Einstein Bros Bagels, #3583",99.0,508 SW College St 111c,Portland,97201.0
Veggie Grill,86.66666667,508 SW Taylor St,Portland,97204.0
Glowing Greens,96.33333333,509 SW Taylor Street,Portland,97204.0
Sharifs Coffee,86.5,51 NE Holladay St,Portland,97232.0
"Opal, #28",94.0,510 NE 28th Ave,Portland,97232.0
Satellite Tavern,96.66666667,5101 N Interstate Ave,Portland,97217.0
"Han Oak,",100.0,511 NE 24th Ave,Portland,97232.0
Hazel Hall (The),100.0,511 NE 24th Avenue,Portland,97232.0
House of Banh Mi (The),93.0,511 NE 76th Ave,Portland,97213.0
Nourishment,100.0,511 NW Broadway,Portland,97209.0
Ground Kontrol,100.0,511 NW Couch St,Portland,97209.0
Laurelwood Public House and Brewery,96.66666667,5115 NE Sandy Blvd,Portland,97213.0
Speedboat Coffee,97.33333333,5115 SE Foster Rd,Portland,97206.0
Random Order Coffee House,98.33333333,5124 NE 42nd Ave,Portland,97218.0
Red Fox,99.0,5128 N Albina Ave,Portland,97217.0
Clubhouse Bar and Grill,96.66666667,5134 SW Beaverton Hillsdale Hwy,Portland,97221.0
NAYA Family Center (Catering),97.33333333,5135 NE Columbia Blvd,Portland,97218.0
"Subway, #1697",97.0,5135 SE Foster Rd,Portland,97206.0
Angels Food and Fun,98.5,5137 NE 60th Ave,Portland,97218.0
Guckenheimer,94.0,5145 SE Mcloughlin Boulevard,Portland,97202.0
Hidden Bay Cafe,100.0,515 NE Tomahawk Island Dr,Portland,97217.0
Shanghai Chinese Restaurant,86.0,515 SW 4th Ave,Portland,97204.0
Roe,86.33333333,515 SW Broadway Suite 100,Portland,97205.0
Broadway And Meatballs,85.33333333,515 SW Broadway Suite 102,Portland,97205.0
Little Caesars,96.25,5154 SE Foster Rd,Portland,97206.0
Catalinas Restaurant,81.0,517 NE Killingsworth St,Portland,97211.0
"North, #45",98.0,517 NW 21st Ave,Portland,97209.0
Wingstop,95.0,5175 NE Martin Luther King Jr Blvd,Portland,97211.0
